dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
SYNTH,short_answer,1074,Q 1074,regex,s1005,Explains regex,,1,35,synth,,Understand,Easy
SYNTH,mcq,1075,Q 1075,pumping,s0110,Selected D,D,1,36,synth,,Understand,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s1746,Explains equivalence,,1,36,synth,,Remember,Easy
SYNTH,mcq,1077,Q 1077,subset,s1357,Selected B,B,0,43,synth,miscon-subset,Understand,Hard
SYNTH,short_answer,1078,Q 1078,closure,s1653,Explains closure,,1,41,synth,,Analyze,Easy
SYNTH,mcq,1079,Q 1079,parity,s0779,Selected D,D,1,33,synth,,Create,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s0454,Explains DFA,,1,21,synth,,Create,Hard
SYNTH,mcq,1001,Q 1001,NFA,s1993,Selected B,B,0,34,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1002,Q 1002,regex,s1507,Explains regex,,0,31,synth,miscon-regex,Analyze,Hard
SYNTH,mcq,1003,Q 1003,pumping,s1628,Selected D,D,0,38,synth,miscon-pumping,Analyze,Easy
SYNTH,short_answer,1004,Q 1004,equivalence,s1475,Explains equivalence,,1,26,synth,,Create,Easy
SYNTH,mcq,1005,Q 1005,subset,s0349,Selected B,B,1,21,synth,,Create,Easy
SYNTH,short_answer,1006,Q 1006,closure,s0584,Explains closure,,1,27,synth,,Evaluate,Medium
SYNTH,mcq,1007,Q 1007,parity,s0549,Selected D,D,0,40,synth,miscon-parity,Evaluate,Easy
SYNTH,short_answer,1008,Q 1008,DFA,s1226,Explains DFA,,0,38,synth,miscon-DFA,Remember,Medium
SYNTH,mcq,1009,Q 1009,NFA,s1368,Selected B,B,1,43,synth,,Analyze,Easy
SYNTH,short_answer,1010,Q 1010,regex,s1633,Explains regex,,0,24,synth,miscon-regex,Remember,Hard
SYNTH,mcq,1011,Q 1011,pumping,s0254,Selected D,D,1,27,synth,,Remember,Hard
SYNTH,short_answer,1012,Q 1012,equivalence,s0022,Explains equivalence,,1,35,synth,,Apply,Hard
SYNTH,mcq,1013,Q 1013,subset,s1064,Selected B,B,1,29,synth,,Analyze,Medium
SYNTH,short_answer,1014,Q 1014,closure,s1475,Explains closure,,0,38,synth,miscon-closure,Create,Easy
SYNTH,mcq,1015,Q 1015,parity,s1532,Selected D,D,1,19,synth,,Analyze,Easy
SYNTH,short_answer,1016,Q 1016,DFA,s2000,Explains DFA,,1,38,synth,,Create,Easy
SYNTH,mcq,1017,Q 1017,NFA,s0847,Selected B,B,1,19,synth,,Apply,Medium
SYNTH,short_answer,1018,Q 1018,regex,s1893,Explains regex,,0,43,synth,miscon-regex,Analyze,Hard
SYNTH,mcq,1019,Q 1019,pumping,s1816,Selected D,D,1,30,synth,,Evaluate,Hard
SYNTH,short_answer,1020,Q 1020,equivalence,s1415,Explains equivalence,,1,40,synth,,Understand,Hard
SYNTH,mcq,1021,Q 1021,subset,s0961,Selected B,B,0,33,synth,miscon-subset,Evaluate,Medium
SYNTH,short_answer,1022,Q 1022,closure,s1258,Explains closure,,0,41,synth,miscon-closure,Apply,Hard
SYNTH,mcq,1023,Q 1023,parity,s1924,Selected D,D,0,34,synth,miscon-parity,Apply,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s0992,Explains DFA,,1,32,synth,,Analyze,Easy
SYNTH,mcq,1025,Q 1025,NFA,s1612,Selected B,B,1,25,synth,,Evaluate,Hard
SYNTH,short_answer,1026,Q 1026,regex,s0048,Explains regex,,0,42,synth,miscon-regex,Evaluate,Easy
SYNTH,mcq,1027,Q 1027,pumping,s1016,Selected D,D,0,40,synth,miscon-pumping,Remember,Medium
SYNTH,short_answer,1028,Q 1028,equivalence,s0600,Explains equivalence,,0,32,synth,miscon-equivalence,Create,Hard
SYNTH,mcq,1029,Q 1029,subset,s1356,Selected B,B,0,32,synth,miscon-subset,Apply,Hard
SYNTH,short_answer,1030,Q 1030,closure,s1945,Explains closure,,0,38,synth,miscon-closure,Evaluate,Easy
SYNTH,mcq,1031,Q 1031,parity,s0030,Selected D,D,1,41,synth,,Apply,Medium
SYNTH,short_answer,1032,Q 1032,DFA,s1539,Explains DFA,,1,33,synth,,Analyze,Easy
SYNTH,mcq,1033,Q 1033,NFA,s1466,Selected B,B,0,35,synth,miscon-NFA,Apply,Medium
SYNTH,short_answer,1034,Q 1034,regex,s0892,Explains regex,,1,37,synth,,Evaluate,Medium
SYNTH,mcq,1035,Q 1035,pumping,s0523,Selected D,D,0,42,synth,miscon-pumping,Analyze,Easy
SYNTH,short_answer,1036,Q 1036,equivalence,s1411,Explains equivalence,,1,35,synth,,Understand,Hard
SYNTH,mcq,1037,Q 1037,subset,s0903,Selected B,B,1,27,synth,,Evaluate,Easy
SYNTH,short_answer,1038,Q 1038,closure,s1525,Explains closure,,0,44,synth,miscon-closure,Create,Medium
SYNTH,mcq,1039,Q 1039,parity,s0268,Selected D,D,0,44,synth,miscon-parity,Evaluate,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s0062,Explains DFA,,0,40,synth,miscon-DFA,Create,Medium
SYNTH,mcq,1041,Q 1041,NFA,s0797,Selected B,B,1,24,synth,,Analyze,Medium
SYNTH,short_answer,1042,Q 1042,regex,s1881,Explains regex,,1,32,synth,,Remember,Hard
SYNTH,mcq,1043,Q 1043,pumping,s0392,Selected D,D,0,43,synth,miscon-pumping,Analyze,Hard
SYNTH,short_answer,1044,Q 1044,equivalence,s1637,Explains equivalence,,1,14,synth,,Apply,Hard
SYNTH,mcq,1045,Q 1045,subset,s0921,Selected B,B,1,32,synth,,Analyze,Easy
SYNTH,short_answer,1046,Q 1046,closure,s1216,Explains closure,,0,47,synth,miscon-closure,Evaluate,Hard
SYNTH,mcq,1047,Q 1047,parity,s1030,Selected D,D,1,35,synth,,Understand,Medium
SYNTH,short_answer,1048,Q 1048,DFA,s0561,Explains DFA,,1,23,synth,,Understand,Medium
SYNTH,mcq,1049,Q 1049,NFA,s0727,Selected B,B,0,38,synth,miscon-NFA,Remember,Hard
SYNTH,short_answer,1050,Q 1050,regex,s1679,Explains regex,,0,28,synth,miscon-regex,Analyze,Hard
SYNTH,mcq,1051,Q 1051,pumping,s0654,Selected D,D,0,43,synth,miscon-pumping,Evaluate,Easy
SYNTH,short_answer,1052,Q 1052,equivalence,s1031,Explains equivalence,,0,37,synth,miscon-equivalence,Remember,Medium
SYNTH,mcq,1053,Q 1053,subset,s0324,Selected B,B,0,50,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1054,Q 1054,closure,s0119,Explains closure,,1,33,synth,,Understand,Easy
SYNTH,mcq,1055,Q 1055,parity,s0093,Selected D,D,1,23,synth,,Evaluate,Hard
SYNTH,short_answer,1056,Q 1056,DFA,s1321,Explains DFA,,1,31,synth,,Evaluate,Hard
SYNTH,mcq,1057,Q 1057,NFA,s0799,Selected B,B,0,31,synth,miscon-NFA,Apply,Medium
SYNTH,short_answer,1058,Q 1058,regex,s1643,Explains regex,,1,23,synth,,Evaluate,Hard
SYNTH,mcq,1059,Q 1059,pumping,s0339,Selected D,D,1,34,synth,,Apply,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s0611,Explains equivalence,,0,30,synth,miscon-equivalence,Understand,Medium
SYNTH,mcq,1061,Q 1061,subset,s0515,Selected B,B,1,36,synth,,Evaluate,Medium
SYNTH,short_answer,1062,Q 1062,closure,s1219,Explains closure,,1,27,synth,,Apply,Easy
SYNTH,mcq,1063,Q 1063,parity,s0230,Selected D,D,1,26,synth,,Understand,Easy
SYNTH,short_answer,1064,Q 1064,DFA,s1405,Explains DFA,,0,42,synth,miscon-DFA,Apply,Medium
SYNTH,mcq,1065,Q 1065,NFA,s0066,Selected B,B,1,17,synth,,Understand,Hard
SYNTH,short_answer,1066,Q 1066,regex,s0926,Explains regex,,1,25,synth,,Remember,Easy
SYNTH,mcq,1067,Q 1067,pumping,s1068,Selected D,D,1,25,synth,,Evaluate,Easy
SYNTH,short_answer,1068,Q 1068,equivalence,s0430,Explains equivalence,,0,35,synth,miscon-equivalence,Apply,Medium
SYNTH,mcq,1069,Q 1069,subset,s0860,Selected B,B,1,42,synth,,Evaluate,Medium
SYNTH,short_answer,1070,Q 1070,closure,s0782,Explains closure,,1,38,synth,,Analyze,Easy
SYNTH,mcq,1071,Q 1071,parity,s1853,Selected D,D,0,40,synth,miscon-parity,Apply,Hard
SYNTH,short_answer,1072,Q 1072,DFA,s1644,Explains DFA,,0,50,synth,miscon-DFA,Remember,Easy
SYNTH,mcq,1073,Q 1073,NFA,s0977,Selected B,B,1,21,synth,,Analyze,Medium
SYNTH,short_answer,1074,Q 1074,regex,s0904,Explains regex,,0,33,synth,miscon-regex,Apply,Medium
SYNTH,mcq,1075,Q 1075,pumping,s0882,Selected D,D,1,22,synth,,Create,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s0251,Explains equivalence,,1,40,synth,,Create,Hard
SYNTH,mcq,1077,Q 1077,subset,s1805,Selected B,B,0,44,synth,miscon-subset,Remember,Medium
SYNTH,short_answer,1078,Q 1078,closure,s0167,Explains closure,,0,39,synth,miscon-closure,Understand,Easy
SYNTH,mcq,1079,Q 1079,parity,s0238,Selected D,D,1,22,synth,,Apply,Easy
SYNTH,short_answer,1000,Q 1000,DFA,s1546,Explains DFA,,0,37,synth,miscon-DFA,Understand,Hard
SYNTH,mcq,1001,Q 1001,NFA,s1177,Selected B,B,1,28,synth,,Create,Medium
SYNTH,short_answer,1002,Q 1002,regex,s1432,Explains regex,,0,38,synth,miscon-regex,Apply,Medium
SYNTH,mcq,1003,Q 1003,pumping,s1129,Selected D,D,0,46,synth,miscon-pumping,Analyze,Hard
SYNTH,short_answer,1004,Q 1004,equivalence,s1030,Explains equivalence,,1,39,synth,,Create,Hard
SYNTH,mcq,1005,Q 1005,subset,s0144,Selected B,B,1,22,synth,,Create,Hard
SYNTH,short_answer,1006,Q 1006,closure,s1850,Explains closure,,1,32,synth,,Create,Easy
SYNTH,mcq,1007,Q 1007,parity,s0087,Selected D,D,0,47,synth,miscon-parity,Apply,Easy
SYNTH,short_answer,1008,Q 1008,DFA,s0643,Explains DFA,,1,19,synth,,Evaluate,Hard
SYNTH,mcq,1009,Q 1009,NFA,s0454,Selected B,B,0,31,synth,miscon-NFA,Understand,Easy
SYNTH,short_answer,1010,Q 1010,regex,s0764,Explains regex,,1,22,synth,,Understand,Hard
SYNTH,mcq,1011,Q 1011,pumping,s0852,Selected D,D,0,36,synth,miscon-pumping,Create,Hard
SYNTH,short_answer,1012,Q 1012,equivalence,s1355,Explains equivalence,,1,29,synth,,Analyze,Easy
SYNTH,mcq,1013,Q 1013,subset,s0206,Selected B,B,1,24,synth,,Understand,Hard
SYNTH,short_answer,1014,Q 1014,closure,s0643,Explains closure,,1,27,synth,,Apply,Hard
SYNTH,mcq,1015,Q 1015,parity,s0001,Selected D,D,1,36,synth,,Remember,Easy
SYNTH,short_answer,1016,Q 1016,DFA,s1201,Explains DFA,,0,47,synth,miscon-DFA,Apply,Medium
SYNTH,mcq,1017,Q 1017,NFA,s0396,Selected B,B,0,45,synth,miscon-NFA,Evaluate,Easy
SYNTH,short_answer,1018,Q 1018,regex,s0217,Explains regex,,1,23,synth,,Remember,Easy
SYNTH,mcq,1019,Q 1019,pumping,s0378,Selected D,D,1,33,synth,,Apply,Medium
SYNTH,short_answer,1020,Q 1020,equivalence,s1754,Explains equivalence,,0,37,synth,miscon-equivalence,Analyze,Easy
SYNTH,mcq,1021,Q 1021,subset,s1973,Selected B,B,0,29,synth,miscon-subset,Evaluate,Easy
SYNTH,short_answer,1022,Q 1022,closure,s1867,Explains closure,,1,24,synth,,Apply,Hard
SYNTH,mcq,1023,Q 1023,parity,s0113,Selected D,D,1,34,synth,,Analyze,Hard
SYNTH,short_answer,1024,Q 1024,DFA,s1873,Explains DFA,,1,33,synth,,Create,Easy
SYNTH,mcq,1025,Q 1025,NFA,s1225,Selected B,B,0,24,synth,miscon-NFA,Apply,Hard
SYNTH,short_answer,1026,Q 1026,regex,s1164,Explains regex,,1,28,synth,,Evaluate,Easy
SYNTH,mcq,1027,Q 1027,pumping,s0389,Selected D,D,1,30,synth,,Analyze,Hard
SYNTH,short_answer,1028,Q 1028,equivalence,s1607,Explains equivalence,,1,28,synth,,Create,Medium
SYNTH,mcq,1029,Q 1029,subset,s0075,Selected B,B,1,45,synth,,Apply,Medium
SYNTH,short_answer,1030,Q 1030,closure,s0248,Explains closure,,0,33,synth,miscon-closure,Evaluate,Easy
SYNTH,mcq,1031,Q 1031,parity,s1376,Selected D,D,0,40,synth,miscon-parity,Create,Hard
SYNTH,short_answer,1032,Q 1032,DFA,s0456,Explains DFA,,0,47,synth,miscon-DFA,Evaluate,Medium
SYNTH,mcq,1033,Q 1033,NFA,s1091,Selected B,B,1,20,synth,,Analyze,Easy
SYNTH,short_answer,1034,Q 1034,regex,s1028,Explains regex,,0,39,synth,miscon-regex,Analyze,Hard
SYNTH,mcq,1035,Q 1035,pumping,s1009,Selected D,D,1,36,synth,,Remember,Medium
SYNTH,short_answer,1036,Q 1036,equivalence,s0016,Explains equivalence,,1,27,synth,,Evaluate,Easy
SYNTH,mcq,1037,Q 1037,subset,s1315,Selected B,B,1,30,synth,,Apply,Hard
SYNTH,short_answer,1038,Q 1038,closure,s1942,Explains closure,,0,35,synth,miscon-closure,Understand,Hard
SYNTH,mcq,1039,Q 1039,parity,s1743,Selected D,D,0,41,synth,miscon-parity,Understand,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s0334,Explains DFA,,0,38,synth,miscon-DFA,Evaluate,Hard
SYNTH,mcq,1041,Q 1041,NFA,s1955,Selected B,B,0,34,synth,miscon-NFA,Apply,Easy
SYNTH,short_answer,1042,Q 1042,regex,s1005,Explains regex,,0,35,synth,miscon-regex,Create,Easy
SYNTH,mcq,1043,Q 1043,pumping,s1230,Selected D,D,0,36,synth,miscon-pumping,Analyze,Easy
SYNTH,short_answer,1044,Q 1044,equivalence,s0315,Explains equivalence,,0,45,synth,miscon-equivalence,Evaluate,Easy
SYNTH,mcq,1045,Q 1045,subset,s0426,Selected B,B,0,41,synth,miscon-subset,Understand,Easy
SYNTH,short_answer,1046,Q 1046,closure,s1562,Explains closure,,0,43,synth,miscon-closure,Understand,Medium
SYNTH,mcq,1047,Q 1047,parity,s1181,Selected D,D,1,26,synth,,Apply,Easy
SYNTH,short_answer,1048,Q 1048,DFA,s1970,Explains DFA,,1,14,synth,,Understand,Easy
SYNTH,mcq,1049,Q 1049,NFA,s1153,Selected B,B,1,31,synth,,Apply,Easy
SYNTH,short_answer,1050,Q 1050,regex,s1364,Explains regex,,0,45,synth,miscon-regex,Remember,Easy
SYNTH,mcq,1051,Q 1051,pumping,s0979,Selected D,D,0,42,synth,miscon-pumping,Create,Easy
SYNTH,short_answer,1052,Q 1052,equivalence,s1917,Explains equivalence,,1,24,synth,,Analyze,Medium
SYNTH,mcq,1053,Q 1053,subset,s0744,Selected B,B,1,25,synth,,Evaluate,Hard
SYNTH,short_answer,1054,Q 1054,closure,s0715,Explains closure,,0,21,synth,miscon-closure,Analyze,Easy
SYNTH,mcq,1055,Q 1055,parity,s1468,Selected D,D,1,25,synth,,Analyze,Medium
SYNTH,short_answer,1056,Q 1056,DFA,s1108,Explains DFA,,1,28,synth,,Remember,Medium
SYNTH,mcq,1057,Q 1057,NFA,s0819,Selected B,B,1,26,synth,,Remember,Easy
SYNTH,short_answer,1058,Q 1058,regex,s1415,Explains regex,,0,34,synth,miscon-regex,Understand,Medium
SYNTH,mcq,1059,Q 1059,pumping,s1616,Selected D,D,1,27,synth,,Create,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s1477,Explains equivalence,,0,38,synth,miscon-equivalence,Remember,Hard
SYNTH,mcq,1061,Q 1061,subset,s0471,Selected B,B,0,42,synth,miscon-subset,Remember,Medium
SYNTH,short_answer,1062,Q 1062,closure,s1213,Explains closure,,1,29,synth,,Apply,Easy
SYNTH,mcq,1063,Q 1063,parity,s0880,Selected D,D,1,21,synth,,Apply,Medium
SYNTH,short_answer,1064,Q 1064,DFA,s1380,Explains DFA,,0,37,synth,miscon-DFA,Remember,Easy
SYNTH,mcq,1065,Q 1065,NFA,s0226,Selected B,B,1,17,synth,,Remember,Hard
SYNTH,short_answer,1066,Q 1066,regex,s0884,Explains regex,,0,42,synth,miscon-regex,Remember,Hard
SYNTH,mcq,1067,Q 1067,pumping,s0130,Selected D,D,1,36,synth,,Evaluate,Easy
SYNTH,short_answer,1068,Q 1068,equivalence,s1842,Explains equivalence,,0,40,synth,miscon-equivalence,Remember,Hard
SYNTH,mcq,1069,Q 1069,subset,s1495,Selected B,B,1,29,synth,,Understand,Hard
SYNTH,short_answer,1070,Q 1070,closure,s1456,Explains closure,,1,41,synth,,Create,Easy
SYNTH,mcq,1071,Q 1071,parity,s1792,Selected D,D,0,48,synth,miscon-parity,Create,Hard
SYNTH,short_answer,1072,Q 1072,DFA,s1729,Explains DFA,,0,43,synth,miscon-DFA,Evaluate,Easy
SYNTH,mcq,1073,Q 1073,NFA,s0401,Selected B,B,0,37,synth,miscon-NFA,Remember,Easy
SYNTH,short_answer,1074,Q 1074,regex,s0665,Explains regex,,1,18,synth,,Apply,Hard
SYNTH,mcq,1075,Q 1075,pumping,s1792,Selected D,D,0,46,synth,miscon-pumping,Create,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s1575,Explains equivalence,,1,33,synth,,Analyze,Hard
SYNTH,mcq,1077,Q 1077,subset,s1476,Selected B,B,0,55,synth,miscon-subset,Understand,Easy
SYNTH,short_answer,1078,Q 1078,closure,s0879,Explains closure,,0,45,synth,miscon-closure,Understand,Easy
SYNTH,mcq,1079,Q 1079,parity,s0236,Selected D,D,1,22,synth,,Apply,Hard
SYNTH,short_answer,1000,Q 1000,DFA,s0699,Explains DFA,,1,29,synth,,Evaluate,Medium
SYNTH,mcq,1001,Q 1001,NFA,s1137,Selected B,B,0,39,synth,miscon-NFA,Create,Hard
SYNTH,short_answer,1002,Q 1002,regex,s1035,Explains regex,,1,24,synth,,Create,Hard
SYNTH,mcq,1003,Q 1003,pumping,s1734,Selected D,D,0,46,synth,miscon-pumping,Remember,Easy
SYNTH,short_answer,1004,Q 1004,equivalence,s1806,Explains equivalence,,0,43,synth,miscon-equivalence,Evaluate,Hard
SYNTH,mcq,1005,Q 1005,subset,s0793,Selected B,B,1,29,synth,,Create,Easy
SYNTH,short_answer,1006,Q 1006,closure,s1169,Explains closure,,0,42,synth,miscon-closure,Analyze,Hard
SYNTH,mcq,1007,Q 1007,parity,s0100,Selected D,D,1,33,synth,,Apply,Medium
SYNTH,short_answer,1008,Q 1008,DFA,s0064,Explains DFA,,0,62,synth,miscon-DFA,Apply,Easy
SYNTH,mcq,1009,Q 1009,NFA,s0183,Selected B,B,1,25,synth,,Remember,Easy
SYNTH,short_answer,1010,Q 1010,regex,s1546,Explains regex,,0,32,synth,miscon-regex,Remember,Easy
SYNTH,mcq,1011,Q 1011,pumping,s1624,Selected D,D,0,27,synth,miscon-pumping,Analyze,Easy
SYNTH,short_answer,1012,Q 1012,equivalence,s1063,Explains equivalence,,1,22,synth,,Remember,Medium
SYNTH,mcq,1013,Q 1013,subset,s1610,Selected B,B,1,16,synth,,Apply,Easy
SYNTH,short_answer,1014,Q 1014,closure,s1929,Explains closure,,1,42,synth,,Create,Hard
SYNTH,mcq,1015,Q 1015,parity,s1575,Selected D,D,0,44,synth,miscon-parity,Remember,Medium
SYNTH,short_answer,1016,Q 1016,DFA,s0523,Explains DFA,,0,45,synth,miscon-DFA,Create,Medium
SYNTH,mcq,1017,Q 1017,NFA,s1720,Selected B,B,1,39,synth,,Remember,Hard
SYNTH,short_answer,1018,Q 1018,regex,s1437,Explains regex,,1,33,synth,,Remember,Hard
SYNTH,mcq,1019,Q 1019,pumping,s1252,Selected D,D,1,42,synth,,Analyze,Easy
SYNTH,short_answer,1020,Q 1020,equivalence,s0526,Explains equivalence,,1,40,synth,,Remember,Hard
SYNTH,mcq,1021,Q 1021,subset,s1722,Selected B,B,0,44,synth,miscon-subset,Understand,Medium
SYNTH,short_answer,1022,Q 1022,closure,s0871,Explains closure,,0,54,synth,miscon-closure,Evaluate,Medium
SYNTH,mcq,1023,Q 1023,parity,s0540,Selected D,D,1,36,synth,,Apply,Hard
SYNTH,short_answer,1024,Q 1024,DFA,s1793,Explains DFA,,1,30,synth,,Apply,Easy
SYNTH,mcq,1025,Q 1025,NFA,s1680,Selected B,B,1,38,synth,,Analyze,Easy
SYNTH,short_answer,1026,Q 1026,regex,s1210,Explains regex,,0,40,synth,miscon-regex,Create,Hard
SYNTH,mcq,1027,Q 1027,pumping,s0681,Selected D,D,1,31,synth,,Evaluate,Easy
SYNTH,short_answer,1028,Q 1028,equivalence,s0848,Explains equivalence,,1,28,synth,,Understand,Hard
SYNTH,mcq,1029,Q 1029,subset,s1935,Selected B,B,0,42,synth,miscon-subset,Analyze,Medium
SYNTH,short_answer,1030,Q 1030,closure,s0698,Explains closure,,1,34,synth,,Analyze,Medium
SYNTH,mcq,1031,Q 1031,parity,s1217,Selected D,D,1,51,synth,,Evaluate,Easy
SYNTH,short_answer,1032,Q 1032,DFA,s1402,Explains DFA,,0,29,synth,miscon-DFA,Evaluate,Hard
SYNTH,mcq,1033,Q 1033,NFA,s1119,Selected B,B,1,34,synth,,Apply,Hard
SYNTH,short_answer,1034,Q 1034,regex,s1340,Explains regex,,0,45,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1035,Q 1035,pumping,s0529,Selected D,D,1,27,synth,,Understand,Hard
SYNTH,short_answer,1036,Q 1036,equivalence,s0562,Explains equivalence,,1,29,synth,,Remember,Medium
SYNTH,mcq,1037,Q 1037,subset,s0294,Selected B,B,1,28,synth,,Create,Hard
SYNTH,short_answer,1038,Q 1038,closure,s1348,Explains closure,,0,46,synth,miscon-closure,Remember,Medium
SYNTH,mcq,1039,Q 1039,parity,s1271,Selected D,D,1,36,synth,,Apply,Medium
SYNTH,short_answer,1040,Q 1040,DFA,s1905,Explains DFA,,0,42,synth,miscon-DFA,Create,Medium
SYNTH,mcq,1041,Q 1041,NFA,s1859,Selected B,B,1,48,synth,,Analyze,Easy
SYNTH,short_answer,1042,Q 1042,regex,s0648,Explains regex,,0,30,synth,miscon-regex,Understand,Hard
SYNTH,mcq,1043,Q 1043,pumping,s1559,Selected D,D,1,24,synth,,Create,Hard
SYNTH,short_answer,1044,Q 1044,equivalence,s0590,Explains equivalence,,1,33,synth,,Analyze,Medium
SYNTH,mcq,1045,Q 1045,subset,s1542,Selected B,B,0,29,synth,miscon-subset,Analyze,Hard
SYNTH,short_answer,1046,Q 1046,closure,s0176,Explains closure,,0,51,synth,miscon-closure,Evaluate,Medium
SYNTH,mcq,1047,Q 1047,parity,s0400,Selected D,D,0,37,synth,miscon-parity,Remember,Easy
SYNTH,short_answer,1048,Q 1048,DFA,s0801,Explains DFA,,1,42,synth,,Apply,Medium
SYNTH,mcq,1049,Q 1049,NFA,s0285,Selected B,B,1,35,synth,,Evaluate,Hard
SYNTH,short_answer,1050,Q 1050,regex,s0821,Explains regex,,1,38,synth,,Remember,Medium
SYNTH,mcq,1051,Q 1051,pumping,s0602,Selected D,D,1,29,synth,,Create,Hard
SYNTH,short_answer,1052,Q 1052,equivalence,s0769,Explains equivalence,,0,48,synth,miscon-equivalence,Evaluate,Medium
SYNTH,mcq,1053,Q 1053,subset,s1193,Selected B,B,0,51,synth,miscon-subset,Remember,Easy
SYNTH,short_answer,1054,Q 1054,closure,s1979,Explains closure,,1,28,synth,,Create,Medium
SYNTH,mcq,1055,Q 1055,parity,s0266,Selected D,D,1,32,synth,,Evaluate,Medium
SYNTH,short_answer,1056,Q 1056,DFA,s1961,Explains DFA,,1,32,synth,,Analyze,Easy
SYNTH,mcq,1057,Q 1057,NFA,s0248,Selected B,B,1,25,synth,,Analyze,Medium
SYNTH,short_answer,1058,Q 1058,regex,s0281,Explains regex,,1,31,synth,,Create,Hard
SYNTH,mcq,1059,Q 1059,pumping,s0818,Selected D,D,0,41,synth,miscon-pumping,Analyze,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s1573,Explains equivalence,,0,47,synth,miscon-equivalence,Understand,Medium
SYNTH,mcq,1061,Q 1061,subset,s1223,Selected B,B,1,31,synth,,Evaluate,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0554,Explains closure,,0,48,synth,miscon-closure,Analyze,Hard
SYNTH,mcq,1063,Q 1063,parity,s1218,Selected D,D,0,54,synth,miscon-parity,Create,Hard
SYNTH,short_answer,1064,Q 1064,DFA,s0846,Explains DFA,,0,38,synth,miscon-DFA,Analyze,Hard
SYNTH,mcq,1065,Q 1065,NFA,s0095,Selected B,B,1,31,synth,,Remember,Medium
SYNTH,short_answer,1066,Q 1066,regex,s0757,Explains regex,,1,26,synth,,Analyze,Easy
SYNTH,mcq,1067,Q 1067,pumping,s1719,Selected D,D,0,35,synth,miscon-pumping,Analyze,Hard
SYNTH,short_answer,1068,Q 1068,equivalence,s1006,Explains equivalence,,1,29,synth,,Create,Medium
SYNTH,mcq,1069,Q 1069,subset,s0092,Selected B,B,1,42,synth,,Understand,Easy
SYNTH,short_answer,1070,Q 1070,closure,s1837,Explains closure,,1,35,synth,,Apply,Medium
SYNTH,mcq,1071,Q 1071,parity,s1950,Selected D,D,1,36,synth,,Understand,Easy
SYNTH,short_answer,1072,Q 1072,DFA,s0178,Explains DFA,,1,34,synth,,Create,Easy
SYNTH,mcq,1073,Q 1073,NFA,s0661,Selected B,B,0,35,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1074,Q 1074,regex,s0368,Explains regex,,0,34,synth,miscon-regex,Understand,Medium
SYNTH,mcq,1075,Q 1075,pumping,s0311,Selected D,D,1,25,synth,,Apply,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s0800,Explains equivalence,,1,13,synth,,Remember,Easy
SYNTH,mcq,1077,Q 1077,subset,s1068,Selected B,B,1,36,synth,,Apply,Hard
SYNTH,short_answer,1078,Q 1078,closure,s1715,Explains closure,,0,49,synth,miscon-closure,Evaluate,Hard
SYNTH,mcq,1079,Q 1079,parity,s0633,Selected D,D,1,40,synth,,Evaluate,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s1800,Explains DFA,,0,38,synth,miscon-DFA,Remember,Medium
SYNTH,mcq,1001,Q 1001,NFA,s0369,Selected B,B,1,34,synth,,Remember,Medium
SYNTH,short_answer,1002,Q 1002,regex,s1958,Explains regex,,0,44,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1003,Q 1003,pumping,s1583,Selected D,D,1,27,synth,,Understand,Easy
SYNTH,short_answer,1004,Q 1004,equivalence,s1282,Explains equivalence,,0,39,synth,miscon-equivalence,Apply,Hard
SYNTH,mcq,1005,Q 1005,subset,s1838,Selected B,B,0,38,synth,miscon-subset,Understand,Medium
SYNTH,short_answer,1006,Q 1006,closure,s0408,Explains closure,,1,38,synth,,Remember,Easy
SYNTH,mcq,1007,Q 1007,parity,s1473,Selected D,D,0,28,synth,miscon-parity,Remember,Hard
SYNTH,short_answer,1008,Q 1008,DFA,s0558,Explains DFA,,0,21,synth,miscon-DFA,Apply,Medium
SYNTH,mcq,1009,Q 1009,NFA,s0035,Selected B,B,1,36,synth,,Apply,Hard
SYNTH,short_answer,1010,Q 1010,regex,s1968,Explains regex,,0,43,synth,miscon-regex,Evaluate,Easy
SYNTH,mcq,1011,Q 1011,pumping,s0591,Selected D,D,0,42,synth,miscon-pumping,Create,Easy
